,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
25432,25432,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,4569,1,1963,Male,27.0,2018-01-16
25433,25433,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,4458,2,1994,Female,26.0,2017-09-04
25434,25434,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),5346,2,1985,Male,26.0,2017-12-27
25435,25435,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,4372,1,1982,Male,26.0,2020-01-14
25436,25436,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,5239,3,1972,Female,27.0,2018-05-21
25437,25437,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),14,Clay St at Battery St,4671,2,1988,Male,26.0,2019-01-25
25438,25438,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),324,Union Square (Powell St at Post St),4390,3,1995,Female,29.0,2022-03-14
25439,25439,9 minutes,22,Howard St at Beale St,81,Berry St at 4th St,343,1,1981,Male,27.0,2022-03-14
25440,25440,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),78,Folsom St at 9th St,5255,3,1988,Male,29.0,2018-05-28
25441,25441,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5202,1,1982,Male,26.0,2017-05-25
25442,25442,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4975,3,1967,Male,26.0,2017-11-26
25443,25443,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),102,Irwin St at 8th St,1320,1,1980,Male,27.0,2018-09-22
25444,25444,8 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5057,1,1980,Male,27.0,2018-05-16
25445,25445,15 minutes,22,Howard St at Beale St,41,Golden Gate Ave at Polk St,2940,2,1977,Female,26.0,2018-05-10
25446,25446,8 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,5573,2,1989,Male,26.0,2018-08-06
25447,25447,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,1696,1,1969,Female,27.0,2022-03-14
25448,25448,11 minutes,22,Howard St at Beale St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),783,1,1963,Male,27.0,2022-03-14
25449,25449,1 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),2807,3,1991,Male,27.0,2018-12-08
25450,25450,11 minutes,81,Berry St at 4th St,9,Broadway at Battery St,5388,2,1990,Male,26.0,2022-03-14
25451,25451,2 minutes,22,Howard St at Beale St,14,Clay St at Battery St,4356,2,1987,Male,29.0,2022-03-14
25452,25452,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5523,1,1965,Male,27.0,2018-05-28
25453,25453,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),26,1st St at Folsom St,5377,1,1980,Female,26.0,2019-04-19
25454,25454,7 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,4611,2,1961,Female,29.0,2022-03-14
25455,25455,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,5345,1,1988,Male,26.0,2019-03-27
25456,25456,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,4877,2,1989,Male,26.0,2018-10-20
25457,25457,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5239,2,1985,Male,27.0,2018-07-25
25458,25458,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),324,Union Square (Powell St at Post St),5352,2,1967,Male,27.0,2020-01-04
25459,25459,8 minutes,5,Powell St BART Station (Market St at 5th St),81,Berry St at 4th St,5355,2,1990,Male,27.0,2022-03-14
25460,25460,6 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,5130,2,1985,Male,27.0,2022-03-14
25461,25461,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),343,Bryant St at 2nd St,4625,2,1983,Male,26.0,2022-03-14
25462,25462,13 minutes,22,Howard St at Beale St,130,22nd St Caltrain Station,4770,3,1986,Female,29.0,2022-03-14
25463,25463,11 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,2677,1,1981,Female,26.0,2019-11-02
25464,25464,6 minutes,22,Howard St at Beale St,9,Broadway at Battery St,4746,3,1959,Male,26.0,2018-10-06
25465,25465,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5340,3,1982,Male,26.0,2022-03-14
25466,25466,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4438,2,1986,Female,26.0,2017-07-18
25467,25467,7 minutes,16,Steuart St at Market St,81,Berry St at 4th St,4827,1,1970,Male,29.0,2022-03-14
25468,25468,1 minutes,16,Steuart St at Market St,15,San Francisco Ferry Building (Harry Bridges Plaza),5523,2,1989,Male,27.0,2019-09-20
25469,25469,6 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,1683,3,1983,Male,27.0,2022-03-14
25470,25470,6 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4641,2,1970,Male,27.0,2022-03-14
25471,25471,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,5213,2,1964,Male,29.0,2019-05-26
25472,25472,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,2105,2,1988,Female,26.0,2022-03-14
25473,25473,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),5496,1,1961,Male,27.0,2017-11-07
25474,25474,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),63,Bryant St at 6th St,4994,3,1962,Female,29.0,2018-02-07
25475,25475,4 minutes,22,Howard St at Beale St,14,Clay St at Battery St,5027,2,1980,Male,26.0,2022-03-14
25476,25476,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,4798,1,1984,Female,29.0,2017-01-03
25477,25477,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),89,Division St at Potrero Ave,5567,1,1985,Male,26.0,2017-05-01
25478,25478,11 minutes,81,Berry St at 4th St,16,Steuart St at Market St,4827,2,1964,Male,29.0,2019-01-02
25479,25479,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4356,2,1963,Female,29.0,2017-06-07
25480,25480,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),37,2nd St at Folsom St,5268,3,1968,Male,26.0,2017-01-20
25481,25481,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),495,3,1988,Male,27.0,2018-01-26
25482,25482,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,3411,2,1987,Male,26.0,2022-03-14
25483,25483,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5332,1,1968,Male,26.0,2017-07-05
25484,25484,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4657,3,1987,Male,26.0,2018-02-06
25485,25485,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),100,Bryant St at 15th St,5472,2,1988,Female,29.0,2019-04-13
25486,25486,9 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,3654,2,1954,Male,27.0,2018-03-02
25487,25487,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,1497,3,1984,Female,27.0,2017-12-20
25488,25488,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,5523,3,1995,Male,27.0,2017-02-03
25489,25489,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),28,The Embarcadero at Bryant St,2706,2,1967,Female,26.0,2019-10-17
25490,25490,18 minutes,16,Steuart St at Market St,104,4th St at 16th St,4867,2,1966,Female,26.0,2020-01-02
25491,25491,14 minutes,16,Steuart St at Market St,104,4th St at 16th St,521,2,1970,Female,26.0,2019-02-08
25492,25492,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,2799,1,1984,Male,26.0,2017-04-02
25493,25493,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),63,Bryant St at 6th St,5475,2,1990,Male,26.0,2019-06-29
25494,25494,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),114,Rhode Island St at 17th St,5557,2,1960,Male,26.0,2017-11-29
25495,25495,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),25,Howard St at 2nd St,4706,2,1982,Male,27.0,2017-06-16
25496,25496,18 minutes,16,Steuart St at Market St,126,Esprit Park,1860,2,1982,Male,27.0,2022-03-14
25497,25497,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,4404,1,1986,Male,26.0,2022-03-14
25498,25498,19 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,5400,1,1960,Male,26.0,2017-12-23
25499,25499,3 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),1428,1,1968,Male,26.0,2018-09-30
25500,25500,11 minutes,81,Berry St at 4th St,22,Howard St at Beale St,200,2,1991,Female,26.0,2017-01-10
25501,25501,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),5332,2,1947,Male,26.0,2018-02-04
25502,25502,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,3392,1,1958,Male,27.0,2018-05-15
25503,25503,10 minutes,5,Powell St BART Station (Market St at 5th St),66,3rd St at Townsend St,1661,2,1975,Male,26.0,2019-11-15
25504,25504,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,156,3,1960,Male,26.0,2018-02-28
25505,25505,4 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5388,2,1988,Male,26.0,2019-05-01
25506,25506,1 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),2807,1,1960,Male,27.0,2019-03-14
25507,25507,4 minutes,81,Berry St at 4th St,64,5th St at Brannan St,5360,2,1987,Male,26.0,2018-07-16
25508,25508,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,3661,2,1991,Other,26.0,2017-08-21
25509,25509,13 minutes,22,Howard St at Beale St,97,14th St at Mission St,5410,1,1990,Male,29.0,2017-10-21
25510,25510,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,2193,2,1992,Female,27.0,2019-09-02
25511,25511,20 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,4611,1,1973,Male,29.0,2018-04-28
25512,25512,10 minutes,5,Powell St BART Station (Market St at 5th St),93,4th St at Mission Bay Blvd S,3589,1,1983,Male,26.0,2018-10-11
25513,25513,4 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,4757,3,1973,Male,26.0,2017-09-03
25514,25514,3 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),247,3,1973,Male,27.0,2017-04-14
25515,25515,2 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),3589,3,1979,Male,26.0,2019-06-12
25516,25516,6 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,2191,3,1990,Male,26.0,2019-11-10
25517,25517,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),27,Beale St at Harrison St,4817,1,1989,Male,26.0,2022-03-14
25518,25518,5 minutes,16,Steuart St at Market St,371,Lombard St at Columbus Ave,4875,2,1987,Male,26.0,2017-11-08
25519,25519,5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,2119,3,1995,Male,26.0,2019-02-25
25520,25520,11 minutes,5,Powell St BART Station (Market St at 5th St),99,Folsom St at 15th St,3416,2,1995,Male,26.0,2017-12-09
25521,25521,27 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5522,1,1995,Female,26.0,2020-01-08
25522,25522,24 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4326,2,1998,Female,27.0,2018-07-29
25523,25523,27 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4994,2,1988,Female,29.0,2019-10-31
25524,25524,27 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4606,2,1999,Male,26.0,2018-04-19
25525,25525,26 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5352,3,1999,Male,27.0,2019-03-01
25526,25526,6 minutes,3,Powell St BART Station (Market St at 4th St),11,Davis St at Jackson St,5357,2,1999,Male,27.0,2022-03-14
25527,25527,5 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),675,2,1976,Male,29.0,2018-11-10
25528,25528,52 minutes,5,Powell St BART Station (Market St at 5th St),36,Folsom St at 3rd St,4981,3,1988,Male,26.0,2018-02-12
25529,25529,5 minutes,3,Powell St BART Station (Market St at 4th St),13,Commercial St at Montgomery St,2926,3,1979,Male,26.0,2022-03-14
25530,25530,23 minutes,3,Powell St BART Station (Market St at 4th St),146,30th St at San Jose Ave,5125,1,1987,Male,27.0,2019-03-13
25531,25531,4 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,4835,2,1963,Male,29.0,2017-11-22
25532,25532,11 minutes,81,Berry St at 4th St,223,16th St Mission BART Station 2,5246,3,1990,Male,27.0,2017-05-01
25533,25533,10 minutes,5,Powell St BART Station (Market St at 5th St),93,4th St at Mission Bay Blvd S,823,1,1986,Male,26.0,2019-03-10
25534,25534,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5470,2,1984,Male,26.0,2022-03-14
25535,25535,1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),81,Berry St at 4th St,5246,2,1981,Male,27.0,2017-11-09
25536,25536,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5353,3,1978,Male,27.0,2018-10-03
25537,25537,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4426,2,1988,Male,27.0,2022-03-14
25538,25538,14 minutes,5,Powell St BART Station (Market St at 5th St),41,Golden Gate Ave at Polk St,5310,1,1998,Female,27.0,2018-03-24
25539,25539,14 minutes,5,Powell St BART Station (Market St at 5th St),41,Golden Gate Ave at Polk St,4798,1,1998,Female,29.0,2022-03-14
25540,25540,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),97,14th St at Mission St,2714,1,1984,Male,27.0,2017-08-03
25541,25541,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,200,2,1968,Female,26.0,2018-06-28
25542,25542,16 minutes,30,San Francisco Caltrain (Townsend St at 4th St),52,McAllister St at Baker St,4870,1,1984,Female,29.0,2022-03-14
25543,25543,2 minutes,3,Powell St BART Station (Market St at 4th St),34,Father Alfred E Boeddeker Park,4998,3,2000,Male,26.0,2022-03-14
25544,25544,15 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5220,2,1980,Male,26.0,2019-07-13
25545,25545,3 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4929,3,1993,Female,27.0,2022-03-14
25546,25546,28 minutes,16,Steuart St at Market St,16,Steuart St at Market St,4875,3,1978,Male,26.0,2017-11-20
25547,25547,28 minutes,16,Steuart St at Market St,16,Steuart St at Market St,4757,1,1978,Male,26.0,2017-11-21
25548,25548,10 minutes,5,Powell St BART Station (Market St at 5th St),97,14th St at Mission St,5410,2,1965,Male,29.0,2019-03-30
25549,25549,10 minutes,5,Powell St BART Station (Market St at 5th St),97,14th St at Mission St,4978,3,1965,Male,26.0,2019-11-24
25550,25550,43 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),5357,2,1988,Male,27.0,2018-09-22
25551,25551,34 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),4981,2,1980,Male,26.0,2022-03-14
25552,25552,11 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,4648,2,1990,Male,27.0,2019-02-14
25553,25553,47 minutes,5,Powell St BART Station (Market St at 5th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4798,1,1996,Male,29.0,2017-05-26
25554,25554,4 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,5533,1,1990,Male,29.0,2018-08-20
25555,25555,10 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,3649,3,1969,Male,26.0,2022-03-14
25556,25556,12 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),5357,3,1988,Male,27.0,2017-08-12
25557,25557,8 minutes,81,Berry St at 4th St,324,Union Square (Powell St at Post St),5033,1,1995,Male,27.0,2022-03-14
25558,25558,68 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4372,1,1976,Male,26.0,2019-03-21
25559,25559,68 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4706,1,1977,Male,27.0,2019-11-07
25560,25560,14 minutes,3,Powell St BART Station (Market St at 4th St),55,Webster St at Grove St,5283,1,1992,Female,27.0,2017-06-21
25561,25561,6 minutes,3,Powell St BART Station (Market St at 4th St),22,Howard St at Beale St,343,2,1993,Male,27.0,2017-07-14
25562,25562,6 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,236,2,1995,Male,26.0,2017-07-29
25563,25563,42 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),5357,3,1957,Male,27.0,2018-03-23
25564,25564,11 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,4962,1,1984,Male,26.0,2022-03-14
25565,25565,2 minutes,22,Howard St at Beale St,27,Beale St at Harrison St,4877,2,1992,Male,26.0,2019-09-02
25566,25566,7 minutes,22,Howard St at Beale St,47,4th St at Harrison St,5246,1,1997,Female,27.0,2017-05-04
25567,25567,5 minutes,81,Berry St at 4th St,47,4th St at Harrison St,4717,3,1993,Male,29.0,2019-09-25
25568,25568,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),4426,1,1994,Male,27.0,2017-04-26
25569,25569,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),138,2,1995,Male,26.0,2017-01-01
25570,25570,11 minutes,3,Powell St BART Station (Market St at 4th St),86,Market St at Dolores St,5555,1,1961,Female,29.0,2020-02-01
25571,25571,12 minutes,3,Powell St BART Station (Market St at 4th St),86,Market St at Dolores St,5105,2,1962,Male,26.0,2017-10-22
25572,25572,9 minutes,3,Powell St BART Station (Market St at 4th St),108,16th St Mission BART,5235,2,1997,Other,27.0,2022-03-14
25573,25573,58 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),4929,2,1988,Male,27.0,2018-03-29
